==11013== NVPROF is profiling process 11013, command: ./matrixMul_org
==11013== Profiling application: ./matrixMul_org
==11013== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","SrcMemType","DstMemType","Device","Context","Stream","Name","Correlation_ID"
ms,us,,,,,,,,KB,B,KB,GB/s,,,,,,,
392.108011,92.643000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",255
392.201166,92.931000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",256
392.294673,93.570000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",257
392.388819,92.739000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",258
392.482070,92.963000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",259
392.575449,93.251000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",260
392.669276,92.610000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",261
392.762398,92.515000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",262
392.855329,92.771000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",263
392.948644,92.898000,20,10,1,32,32,1,30,8.000000,0,,,,,"Quadro P6000 (0)","1","7","void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",264
